4220	International Journal of Numerical Analysis and Modeling	17055105	0.673
4221	International Journal for Numerical Methods in Biomedical Engineering	20407939	1.542
4222	International Journal For Numerical Methods In Engineering	00295981	1.961
4223	International Journal For Numerical Methods In Fluids	02712091	1.329
4224	International Journal Of Numerical Methods For Heat & Fluid Flow	09615539	0.919
4225	International Journal Of Numerical Modelling-Electronic Networks Devices And Fields	08943370	0.629
4226	International Journal of Nursing Knowledge	20473087	0.286
4227	International Journal of Nursing Practice	13227114	0.543
4228	International Journal Of Nursing Studies	00207489	2.248
4229	International Journal of Nursing Terminologies and Classifications	15415147	0.895
4230	International Journal Of Obesity	03070565	5.386
4231	International Journal Of Obstetric Anesthesia	0959289X	1.832
4232	International Journal Of Occupational And Environmental Health	10773525	1.099
4233	International Journal of Occupational Medicine and Environmental Health	12321087	1.094
4234	International Journal Of Odonatology	13887890	0.5
4235	International Journal Of Offshore And Polar Engineering	10535381	0.303
4236	International Journal of Oil Gas and Coal Technology	17533309	0.429
4237	International Journal Of Oncology	10196439	2.773
4238	International Journal of Ophthalmology	22223959	0.5
4239	International Journal of Optomechatronics	15599612	0.574
4240	International Journal Of Oral & Maxillofacial Implants	08822786	1.491
4241	International Journal Of Oral And Maxillofacial Surgery	09015027	1.359
4242	International Journal of Oral Science	16742818	2.029
4243	International Journal of Osteopathic Medicine	17460689	0.727
4244	International Journal Of Paediatric Dentistry	09607439	1.54
4245	International Journal Of Parallel Programming	08857458	0.5
4246	International Journal for Parasitology-Drugs and Drug Resistance	22113207	2.514
4247	International Journal For Parasitology	00207519	3.404
4248	International Journal Of Pattern Recognition And Artificial Intelligence	02180014	0.558
4249	International Journal of Pavement Engineering	10298436	1.108
4250	International Journal of Pediatric Obesity	17477166	3.025
4251	International Journal Of Pediatric Otorhinolaryngology	01655876	1.319
4252	International Journal of Peptide Research and Therapeutics	15733149	0.825
4253	International Journal of Performance Analysis in Sport	14748185	0.845
4254	International Journal Of Periodontics & Restorative Dentistry	01987569	1.007
4255	International Journal Of Pest Management	09670874	0.75
4256	International Journal Of Pharmaceutics	03785173	3.785
4257	International Journal of Pharmacology	18117775	0.981
4258	International Journal Of Photoenergy	1110662X	0
4259	Int J Phys Sci	19921950	0
4260	International Journal Of Phytoremediation	15226514	1.466
4261	International Journal of Plant Production	17356814	1.028
4262	International Journal Of Plant Sciences	10585893	1.69
4263	International Journal Of Plasticity	07496419	5.971
4264	International Journal Of Polymer Analysis And Characterization	1023666X	1.487
4265	Int J Polym Mater	00914037	2.784
4266	International Journal of Polymer Science	16879422	1.322
4267	International Journal Of Powder Metallurgy	08887462	0.315
4268	International Journal of Precision Engineering and Manufacturing	22347593	1.5
4269	International Journal Of Pressure Vessels And Piping	03080161	1.078
4270	International Journal Of Primatology	01640291	1.994
4271	International Journal Of Production Economics	09255273	0
4272	International Journal Of Production Research	00207543	1.323
4273	International Journal Of Prosthodontics	08932174	1.185
4274	International Journal Of Psychiatry In Clinical Practice	13651501	1.313
4275	International Journal Of Psychiatry In Medicine	00912174	0.805
4276	International Journal Of Psychophysiology	01678760	2.648
4277	International Journal Of Public Health	16618556	1.966
4278	International Journal For Quality In Health Care	13534505	1.584
4279	International Journal Of Quantum Chemistry	00207608	1.166
4280	International Journal Of Quantum Information	02197499	0.992
4281	International Journal Of Radiation Biology	09553002	1.837
4282	International Journal Of Radiation Oncology Biology Physics	03603016	4.176
4283	International Journal Of Refractory Metals & Hard Materials	02634368	1.764
4284	International Journal Of Refrigeration-Revue Internationale Du Froid	01407007	1.702
4285	International Journal Of Rehabilitation Research	03425282	1.144
4286	International Journal Of Remote Sensing	01431161	1.359
4287	International Journal Of Rf And Microwave Computer-Aided Engineering	10964290	0.845
4288	International Journal of Rheumatic Diseases	17561841	1.771
4289	International Journal Of Robotics & Automation	08268185	0.658
4290	International Journal Of Robotics Research	02783649	2.503
4291	International Journal Of Robust And Nonlinear Control	10498923	2.652
4292	International Journal Of Rock Mechanics And Mining Sciences	13651609	1.424
4293	International Journal Of Satellite Communications And Networking	15420973	0.896
4294	International Journal of Sediment Research	10016279	0.977
4295	International Journal on Semantic Web and Information Systems	15526283	0.393
4296	International Journal of Sensor Networks	17481279	0
4297	International Journal of Shoulder Surgery	09736042	0.513
4298	International Journal of Simulation Modelling	17264529	2.125
4299	International Journal Of Software Engineering And Knowledge Engineering	02181940	0.264
4300	International Journal Of Solids And Structures	00207683	2.035
4301	International Journal of Speech-Language Pathology	17549507	1.412
4302	International Journal Of Speleology	03926672	1.275
4303	International Journal Of Sport Nutrition And Exercise Metabolism	1526484X	1.982
4304	International Journal of Sports Physiology and Performance	15550265	2.683
4305	International Journal Of Sport Psychology	00470767	0.453
4306	International Journal Of Sports Medicine	01724622	2.374
4307	International Journal of Spray and Combustion Dynamics	17568277	0.515
4308	International Journal Of Std & Aids	09564624	1.037
4309	International Journal of Steel Structures	15982351	0.471
4310	International Journal of Stroke	17474930	4.029
4311	International Journal Of Structural Stability And Dynamics	02194554	1.059
4312	International Journal of Surface Science and Engineering	1749785X	0.448
4313	International Journal Of Surgical Pathology	10668969	0.961
4314	International Journal of Surgery	17439191	1.65
4315	International Journal Of Sustainable Development And World Ecology	13504509	1.771
4316	International Journal Of Systematic And Evolutionary Microbiology	14665026	2.798
4317	International Journal Of Systems Science	00207721	1.579
4318	International Journal Of Technology Assessment In Health Care	02664623	1.556
4319	International Journal Of Technology And Design Education	09577572	0.733
4320	International Journal Of Technology Management	02675730	0.492
4321	International Journal Of Theoretical Physics	00207748	1.188
4322	International Journal Of Thermal Sciences	12900729	2.563
4323	International Journal Of Thermophysics	0195928X	0.623
4324	International Journal Of Toxicology	10915818	1.233
4325	International Journal Of Tuberculosis And Lung Disease	10273719	2.756
4326	International Journal Of Turbo & Jet-Engines	03340082	0.218
4327	International Journal Of Uncertainty Fuzziness And Knowledge-Based Systems	02184885	0.619
4328	International Journal of Unconventional Computing	15487199	0.433
4329	Int J Urol Nurs	17497701	0
4330	International Journal Of Urology	09198172	1.798
4331	International Journal Of Vehicle Design	01433369	0.239
4332	International Journal of Ventilation	14733315	0.303
4333	International Journal For Vitamin And Nutrition Research	03009831	1
4334	International Journal Of Water Resources Development	07900627	0.895
4335	International Journal Of Wavelets Multiresolution And Information Processing	02196913	0.694
4336	International Journal of Web and Grid Services	17411106	1.579
4337	International Journal Of Web Services Research	15457362	0.469
4338	International Journal Of Wildland Fire	10498001	2.506
4339	International Materials Reviews	09506608	6.552
4340	International Mathematics Research Notices	10737928	1.067
4341	International Mathematics Research Papers	16873017	0
4342	Int Med J	13412051	0
4343	International Microbiology	11396709	1.341
4344	International Nursing Review	00208132	0.736
4345	International Orthopaedics	03412695	2.019
4346	International Polymer Processing	0930777X	0.682
4347	International Psychogeriatrics	10416102	1.892
4348	International Review of Cell and Molecular Biology	19376448	4.522
4349	International Review Of Cytology-A Survey Of Cell Biology	00747696	0
4350	Int Rev Electr Eng-I	18276660	0
4351	International Review Of Hydrobiology	14342944	1.013
4352	International Reviews Of Immunology	08830185	5.28
4353	International Review Of Neurobiology	00747742	2.457
4354	International Reviews In Physical Chemistry	0144235X	4.92
4355	International Sportmed Journal	15283356	0
4356	International Statistical Review	03067734	1.19
4357	International Sugar Journal	00208841	0.198
4358	International Surgery	00208868	0.248
4359	International Transactions on Electrical Energy Systems	20507038	0
4360	International Transactions in Operational Research	09696016	0.481
4361	International Urogynecology Journal	09373462	2.161
4362	International Urology And Nephrology	03011623	1.293
4363	International Wound Journal	17424801	2.023
4364	Integrative Biology	17579694	3.996
4365	Integrative Cancer Therapies	15347354	2.014
4366	Integrative And Comparative Biology	15407063	2.969
4367	Integrated Computer-Aided Engineering	10692509	4.667
4368	Integral Equations And Operator Theory	0378620X	0.583
4369	Integrated Ferroelectrics	10584587	0.371
4370	Integrative Psychological And Behavioral Science	19324502	0
4371	International Journal of Scientific And Engineering Research-IJSER	22295518	3.2
4372	Integrative Zoology	17494877	1.419
4373	Integration-The Vlsi Journal	01679260	0.529
4374	Intelligent Automation And Soft Computing	10798587	0.189
4375	Intelligent Data Analysis	1088467X	0.5
4376	Intensive Care Medicine	03424642	5.544
4377	Interactive Cardiovascular and Thoracic Surgery	15699293	1.109
4378	Interacting With Computers	09535438	0.731
4379	Interciencia	03781844	0.248
4380	Interdisciplinary Sciences-Computational Life Sciences	19132751	0.672
4381	Interdisciplinary Science Reviews	03080188	0.375
4382	Interface Focus	20428898	3.124
4383	Interfaces And Free Boundaries	14639963	0.574
4384	Interfaces	00922102	0.443
4385	Intermetallics	09669795	2.119
4386	Internal and Emergency Medicine	18280447	2.41
4387	Internal Medicine Journal	14440903	1.699
4388	Internal Medicine	09182918	0.967
4389	Internet Research	10662243	1.638
4390	Internist	00209554	0.271
4391	Interventional Neuroradiology	15910199	0.73
4392	Intervirology	03005526	1.773
4393	Invasive Plant Science and Management	19397291	0.838
4394	Inventiones Mathematicae	00209910	2.123
4395	Inverse Problems and Imaging	19308337	1.388
4396	Inverse Problems In Science And Engineering	17415977	0.8
4397	Inverse Problems	02665611	1.802
4398	Invertebrate Biology	10778306	1.061
4399	Invertebrate Neuroscience	13542516	1.192
4400	Invertebrate Reproduction & Development	07924259	0.667
4401	Invertebrate Systematics	14455226	1.594
4402	Invest Agrar-Sist R	11317965	0
4403	Investigacion Clinica	05355133	0.492
4404	Investigational New Drugs	01676997	2.927
4405	Investigative Ophthalmology & Visual Science	01460404	3.661
4406	Investigative Radiology	00209996	4.453
4407	Ionics	09477047	1.836
4408	Ippologia	11205776	0
4409	Iranian Journal of Allergy Asthma and Immunology	17351502	1.013
4410	Iranian Journal of Arthropod-Borne Diseases	17357179	0.875
4411	Iranian Journal of Basic Medical Sciences	20083866	0.604
4412	Iranian Journal of Biotechnology	17283043	0.536
4413	Iranian Journal Of Chemistry & Chemical Engineering-International English Edition	10219986	0.189
4414	Iranian Journal of Environmental Health Science & Engineering	17351979	1.012
4415	Iran J Fertil Steril	17358094	0
4416	Iranian Journal Of Fisheries Sciences	15622916	0.32
4417	Iranian Journal of Fuzzy Systems	17350654	0
4418	Iranian Journal of Immunology	17351383	0.707
4419	Iranian Journal of Kidney Diseases	17358582	0.979
4420	Iran J Ophthalmol	17354153	0
4421	Iranian Journal of Parasitology	17357020	0.872
4422	Iranian Journal of Pediatrics	20082142	0.344
4423	Iranian Journal of Pharmaceutical Research	17350328	0.51
4424	Iranian Journal Of Public Health	22516085	0.576
4425	Iranian Journal of Radiation Research	17284554	0.329
4426	Iranian Journal of Radiology	17351065	0.177
4427	Iran J Reprod Med	16806433	0
4428	Iranian Journal of Science and Technology Transaction A-Science	10286276	0
4429	Iranian Journal Of Science And Technology Transaction B-Engineering	10286284	0
4430	Iranian Journal of Veterinary Research	17281997	0.217
4431	Iranian Polymer Journal	10261265	1.469
4432	Iranian Red Crescent Medical Journal	20741804	0.504
4433	Irbm	19590318	0.38
4434	Irish Journal Of Agricultural And Food Research	07916833	0.375
4435	Irish Journal Of Medical Science	00211265	0.573
4436	Irish Veterinary Journal	03680762	1.706
4437	Ironmaking & Steelmaking	03019233	0.553
4438	Irrigation And Drainage	15310353	0.717
4439	Irrigation Science	03427188	2.843
4440	Isa Transactions	00190578	2.256
4441	ISI Bilimi ve Teknigi Dergisi-Journal of Thermal Science and Technology	13003615	0.111
4442	Isij International	09151559	1.069
4443	Isis	00211753	0.818
4444	ISJ-Invertebrate Survival Journal	1824307X	1.062
4445	Island Arc	10384871	1.055
4446	Islets	19382014	1.585
4447	ISME Journal	17517362	9.267
4448	Isokinetics And Exercise Science	09593020	0.354
4449	Isotopes In Environmental And Health Studies	10256016	1.294
4450	Isprs Journal Of Photogrammetry And Remote Sensing	09242716	2.902
4451	Israeli Journal Of Aquaculture-Bamidgeh	0792156X	0.424
4452	Israel Journal Of Chemistry	00212148	2.561
4453	Israel Journal of Ecology & Evolution	15659801	0.302
4454	Israel Journal Of Mathematics	00212172	0.659
4455	Israel Journal Of Plant Sciences	07929978	0.419
4456	Israel Journal Of Psychiatry And Related Sciences	03337308	0.716
4457	Israel Journal Of Veterinary Medicine	03349152	0.2
4458	Israel Medical Association Journal	15651088	0.903
4459	Issues In Science And Technology	07485492	1.059
4460	IT Professional	15209202	0.495
4461	Italian Journal of Agrometeorology-Rivista Italiana di Agrometeorologia	20385625	0.654
4462	Italian Journal of Animal Science	15944077	0.604
4463	Italian Journal Of Food Science	11201770	0.2
4464	Italian Journal of Geosciences	20381719	1.679
4465	Italian Journal of Pediatrics	17208424	1.236
4466	Rivista Italiana di Telerilevamento	11298596	0.925
4467	Italian Journal of Vascular and Endovascular Surgery	18244777	0.078
4468	Italian Journal Of Zoology	11250003	0.865
4469	Ite Journal-Institute Of Transportation Engineers	01628178	0.147
4470	ITEA-Informacion Tecnica Economica Agraria	16996887	0.292
4471	Iubmb Life	15216543	2.755
4472	Izvestiya Atmospheric And Oceanic Physics	00014338	0.597
4473	Izvestiya Mathematics	10645632	0.5
4474	Izvestiya-Physics Of The Solid Earth	10693513	0.494
4475	Journal Of Aapos	10918531	1.142
4476	Journal of the Academy of Nutrition and Dietetics	22122672	2.444
4477	Journal Of The Acm	00045411	2.939
4478	Journal Of The Acoustical Society Of America	00014966	1.555
4479	Journal Of Addiction Medicine	19320620	1.705
4480	Journal Of Addictions Nursing	10884602	0.34
4481	Journal Of Adhesive Dentistry	14615185	1.435
4482	Journal Of Adhesion Science And Technology	01694243	1.091
4483	Journal Of Adhesion	00218464	0.897
4484	Journal Of Adolescent Health	1054139X	2.748
4485	Journal of Advanced Concrete Technology	13468014	0.508
4486	Journal Of Advanced Materials	10709789	0.062
4487	Journal of Advanced Mechanical Design Systems and Manufacturing	18813054	0.279
4488	Journal of Advances in Modeling Earth Systems	19422466	5.149
4489	Journal Of Advanced Nursing	03092402	1.685
4490	Journal Of Advanced Oxidation Technologies	12038407	1.106
4491	Journal of Advanced Prosthodontics	20057806	0.631
4492	Journal Of Advanced Transportation	01976729	1.878
4493	Journal of Aerospace Computing Information and Communication	19403151	0.281
4494	Journal Of Aerosol Medicine And Pulmonary Drug Delivery	19412711	2.395
4495	Journal Of Aerosol Medicine-Deposition Clearance And Effects In The Lung	08942684	0
4496	Journal Of Aerosol Science	00218502	2.705
4497	Journal Of Aerospace Engineering	08931321	0.926
4498	Journal Of Affective Disorders	01650327	3.705
4499	Journal Of African Earth Sciences	1464343X	1.382
4500	Journal Of Aging And Physical Activity	10638652	1.411
4501	Journal Of Agricultural Biological And Environmental Statistics	10857117	0.783
4502	Journal Of Agricultural Economics	0021857X	0.974
4503	Journal Of Agricultural & Environmental Ethics	11877863	1.25
4504	Journal Of Agricultural And Food Chemistry	00218561	3.107
4505	Journal Of Agricultural And Resource Economics	10685502	0.433
4506	Journal Of Agriculture And Rural Development In The Tropics And Subtropics	16129830	0
4507	Journal of Agricultural Science and Technology	16807073	0.679
4508	Journal Of Agricultural Science	00218596	2.891
4509	Journal Of Agriculture Of The University Of Puerto Rico	0041994X	0
4510	Journal Of Agricultural And Urban Entomology	15235475	0
4511	Journal of Agromedicine	1059924X	0.924
4512	Journal of Agrometeorology	09721665	0.162
4513	Journal Of Agronomy And Crop Science-Zeitschrift Fur Acker Und Pflanzenbau	09312250	2.618
4514	Journal Of The Air & Waste Management Association	10962247	1.171
4515	Journal Of Aircraft	00218669	0.488
4516	Journal Of Algebraic Combinatorics	09259899	0.721
4517	Journal Of Algebra And Its Applications	02194988	0.373
4518	Journal Of Algebra	00218693	0.604
4519	Journal Of Algebraic Geometry	10563911	1.061
4520	J Algorithms	01966774	0
4521	Journal Of Allergy And Clinical Immunology	00916749	11.248
4522	Journal Of Alloys And Compounds	09258388	2.726
4523	Journal Of Alternative And Complementary Medicine	10755535	1.518
4524	Journal Of Alzheimers Disease	13872877	3.612
4525	Journal Of The American Academy Of Audiology	10500545	1.59
4526	Journal Of The American Academy Of Child And Adolescent Psychiatry	08908567	6.354
4527	Journal Of The American Academy Of Dermatology	01909622	5.004
4528	Journal Of The American Academy Of Nurse Practitioners	10412972	0.868
4529	Journal Of The American Academy Of Orthopaedic Surgeons	1067151X	2.403
4530	Journal Of The American Animal Hospital Association	05872871	0.783
4531	Journal of the American Association for Laboratory Animal Science	15596109	0.731
4532	Journal Of The American Board Of Family Medicine	15572625	1.848
4533	Journal Of The American Ceramic Society	00027820	2.428
4534	Journal Of The American Chemical Society	00027863	11.444
4535	Journal Of The American College Of Cardiology	07351097	15.343
4536	Journal Of The American College Of Nutrition	07315724	1.676
4537	Journal of the American College of Radiology	15461440	2.283
4538	Journal Of The American College Of Surgeons	10727515	4.454
4539	Journal Of The American Dental Association	00028177	2.238
4540	Journal Of The American Dietetic Association	00028223	3.922
4541	Journal Of The American Geriatrics Society	00028614	4.216
4542	Journal of the American Heart Association	20479980	2.882
4543	Journal Of The American Helicopter Society	00028711	0.627
4544	Journal Of The American Leather Chemists Association	00029726	0.714
4545	Journal Of The American Mathematical Society	08940347	3.061
4546	Journal of the American Medical Directors Association	15258610	4.781
4547	Journal Of The American Medical Informatics Association	10675027	3.932
4548	Journal Of The American Mosquito Control Association	8756971X	0.827
4549	Journal Of The American Oil Chemists Society	0003021X	1.62
4550	Journal Of The American Pharmaceutical Association	15443191	0.929
4551	Journal Of The American Podiatric Medical Association	87507315	0.574
4552	Journal Of The American Pomological Society	15273741	0.2
4553	Journal Of The American Society Of Brewing Chemists	03610470	0.861
4554	Journal Of The American Society Of Echocardiography	08947317	3.987
4555	Journal Of The American Society For Horticultural Science	00031062	1.047
4556	Journal of the American Society of Hypertension	19331711	2.68
4557	Journal Of The American Society For Information Science And Technology	15322882	2.23
4558	Journal Of The American Society For Mass Spectrometry	10440305	3.193
4559	Journal Of The American Society Of Nephrology	10466673	9.466
4560	Journal Of The American Statistical Association	01621459	2.114
4561	Journal Of The American Water Resources Association	1093474X	2.074
4562	Journal American Water Works Association	21644535	0.516
4563	Journal of Ambient Intelligence and Smart Environments	18761364	1.082
4564	Journal Of Analytical And Applied Pyrolysis	01652370	3.07
4565	Journal Of Analytical Atomic Spectrometry	02679477	3.396
4566	Journal Of Analytical Chemistry	10619348	0.812
4567	Journal D Analyse Mathematique	00217670	0.838
4568	Journal of Analytical Methods in Chemistry	20908865	0.948
4569	Journal Of Analytical Toxicology	01464760	2.627
4570	J Anat Soc India	00032778	0
4571	Journal Of Anatomy	00218782	2.227
4572	Journal Of Andrology	01963635	1.694
4573	Journal of Anesthesia	09138668	1.117
4574	Journal Of Animal Breeding And Genetics-Zeitschrift Fur Tierzuchtung Und Zu	09312668	2.059
4575	Journal Of Animal Ecology	00218790	4.726
4576	Journal Of Animal And Feed Sciences	12301388	0.591
4577	Journal Of Animal Physiology And Animal Nutrition	09312439	1.317
4578	Journal of Animal and Plant Sciences	10187081	0.549
4579	Journal Of Animal Science	00218812	1.92
4580	Journal of Animal and Veterinary Advances	16805593	0
4581	Journal des Anti-Infectieux	22106545	0.078
4582	Journal Of Antibiotics	00218820	2.041
4583	Journal Of Antimicrobial Chemotherapy	03057453	5.439
4584	Journal Of Aoac International	10603271	1.385
4585	Journal Of Apicultural Science	16434439	0.817
4586	Journal Of Apicultural Research	00218839	1.363
4587	Journal Of Applied Animal Research	09712119	0.479
4588	Journal Of Applied Animal Welfare Science	10888705	0.694
4589	Journal of Applied Biomaterials & Biomechanics	17226899	1.16
4590	Journal of Applied Biomaterials & Functional Materials	22808000	0.905
4591	Journal Of Applied Biomechanics	10658483	0.904
4592	Journal of Applied Biomedicine	1214021X	1.775
4593	Journal Of Applied Botany And Food Quality-Angewandte Botanik	1439040X	0.814
4594	Journal Of Applied Clinical Medical Physics	15269914	1.11
4595	Journal Of Applied Crystallography	00218898	3.95
4596	Journal Of Applied Ecology	00218901	4.754
4597	Journal Of Applied Electrochemistry	0021891X	2.147
4598	Journal Of Applied Entomology-Zeitschrift Fur Angewandte Entomologie	09312048	1.701
4599	Journal of Applied Fluid Mechanics	17353572	0.505
4600	Journal Of Applied Genetics	12341983	1.902
4601	Journal Of Applied Geophysics	09269851	1.301
4602	Journal Of Applied Ichthyology	01758659	0.903
4603	Journal of Applied Logic	15708683	0.395
4604	Journal of Applied Mathematics	1110757X	0.72
4605	Journal Of Applied Mechanics-Transactions Of The Asme	00218936	1.395
4606	Journal of Applied Mechanics and Technical Physics	00218944	0.268
4607	Journal of Applied Meteorology and Climatology	15588424	2.099
4608	Journal Of Applied Microbiology	13645072	2.386
4609	Journal of Applied Oral Science	16787757	0.803
4610	Journal Of Applied Phycology	09218971	2.492
4611	Journal Of Applied Physics	00218979	2.185
4612	Journal Of Applied Physiology	87507587	3.434
4613	Journal Of Applied Polymer Science	00218995	1.64
4614	Journal Of Applied Poultry Research	10566171	0.586
4615	Journal Of Applied Probability	00219002	0.69
4616	Journal of Applied Remote Sensing	19313195	0.892
4617	Journal of Applied Research and Technology	16656423	0.447
4618	Journal of Applied Spectroscopy	00219037	0.514
4619	Journal Of Applied Sport Psychology	10413200	1.098
4620	Journal Of Applied Statistics	02664763	0.453
4621	Journal Of Applied Toxicology	0260437X	3.174
4622	Journal Of Approximation Theory	00219045	0.896
4623	Journal Of Aquatic Animal Health	08997659	0.968
4624	Journal of Aquatic Food Product Technology	10498850	0.581
4625	Journal Of Aquatic Plant Management	01466623	0
4626	Journal Of Arachnology	01618202	0.975
4627	Journal Of Archaeological Science	03054403	2.139
4628	Journal Of Arid Environments	01401963	1.822
4629	Journal of Arid Land	16746767	0.793
4630	Journal Of Arthroplasty	08835403	2.369
4631	Journal of Arthropod-Borne Diseases	23221984	0.75
4632	Journal Of Artificial Intelligence Research	10769757	0.904
4633	Journal Of Artificial Organs	14347229	1.393
4634	Journal Of Asia-Pacific Entomology	12268615	0.875
4635	Journal of Asian Architecture and Building Engineering	13467581	0.265
4636	Journal Of Asian Earth Sciences	13679120	2.831
4637	Journal Of Asian Natural Products Research	10286020	0.968
4638	Journal Of Assisted Reproduction And Genetics	10580468	1.772
4639	Journal of the Association for Information Systems	15369323	1.25
4640	Janac-Journal Of The Association Of Nurses In Aids Care	10553290	1.228
4641	Journal Of Asthma	02770903	1.828
4642	Journal Of The Astronautical Sciences	00219142	0.455
4643	Journal Of Astrophysics And Astronomy	02506335	0.5
4644	Journal of Atherosclerosis and Thrombosis	13403478	2.77
4645	Journal Of Athletic Training	10626050	1.509
4646	Journal Of Atmospheric Chemistry	01677764	1.632
4647	Journal Of Atmospheric And Oceanic Technology	07390572	1.82
4648	Journal Of The Atmospheric Sciences	00224928	3.036
4649	Journal Of Atmospheric And Solar-Terrestrial Physics	13646826	1.751
4650	Journal of Attention Disorders	10870547	2.397
4651	Journal Of The Audio Engineering Society	15494950	0
4652	Journal of the Australian Ceramic Society	0004881X	0.338
4653	Journal Of The Australian Mathematical Society	14467887	0.333
4654	J Aust Tradit-Med So	13263390	0
4655	Journal Of Autoimmunity	08968411	7.018
4656	Journal Of Automated Methods & Management In Chemistry	14639246	1
4657	Journal Of Automated Reasoning	01687433	0.468
4658	Journal of Automation and Information Sciences	10642315	0.024
4659	Journal Of Avian Biology	09088857	2.235
4660	Journal Of Avian Medicine And Surgery	10826742	0.672
4661	Journal Of Back And Musculoskeletal Rehabilitation	10538127	1.041
4662	Journal Of Bacteriology	00219193	2.688
4663	Journal of the Balkan Tribological Association	13104772	0.321
4664	Journal Of Basic Microbiology	0233111X	1.822
4665	Journal Of Behavioral Health Services & Research	10943412	1.026
4666	Journal Of Bioactive And Compatible Polymers	08839115	2.5
4667	Journal of Biobased Materials and Bioenergy	15566560	0.586
4668	Journal Of Biochemical And Biophysical Methods	0165022X	0
4669	Journal Of Biochemistry And Molecular Biology	12258687	0
4670	Journal Of Biochemical And Molecular Toxicology	10956670	1.317
4671	Journal Of Biochemistry	0021924X	3.073
4672	Journal Of Bioenergetics And Biomembranes	0145479X	2.708
4673	Journal of Bioethical Inquiry	11767529	0.714
4674	Journal Of Biogeography	03050270	4.969
4675	Journal of Bioinformatics and Computational Biology	02197200	0.931
4676	Journal Of Biological Chemistry	00219258	4.6
4677	Journal Of Biological Education	00219266	0.424
4678	Journal Of Biological Inorganic Chemistry	09498257	3.164
4679	Journal Of Biological Physics	00920606	1.152
4680	Journal Of Biological Regulators And Homeostatic Agents	0393974X	2.406
4681	Journal of Biological Research-Thessaloniki	1790045X	0.714
4682	Journal Of Biological Rhythms	07487304	3.316
4683	Journal Of Biological Systems	02183390	0.955
4684	Journal Of Biomaterials Science-Polymer Edition	09205063	1.357
4685	Journal Of Biomaterials Applications	08853282	2.764
4686	Journal of Biomaterials and Tissue Engineering	21579083	1.167
4687	Journal Of Biomechanical Engineering-Transactions Of The Asme	01480731	1.748
4688	Journal Of Biomechanics	00219290	2.496
4689	Journal Of Biomedicine And Biotechnology	11107243	2.706
4690	Journal Of Biomedical Informatics	15320464	2.482
4691	Journal Of Biomedical Materials Research Part A	15493296	2.841
4692	Journal Of Biomedical Materials Research Part B-Applied Biomaterials	15524973	2.328
4693	Journal of Biomedical Nanotechnology	15507033	7.578
4694	Journal Of Biomedical Optics	10833668	2.752
4695	Journal Of Biomedical Science	10217770	2.736
4696	Journal Of Biomolecular Nmr	09252738	3.305
4697	Journal Of Biomolecular Screening	10870571	2.012
4698	Journal Of Biomolecular Structure & Dynamics	07391102	2.983
4699	Journal of Bionic Engineering	16726529	1.333
4700	Journal Of Biopharmaceutical Statistics	10543406	0.716
4701	Journal of Biophotonics	1864063X	3.856
4702	Journal Of Bioscience And Bioengineering	13891723	1.79
4703	Journal Of Biosciences	02505991	1.939
4704	Journal Of Biotechnology	01681656	2.884
4705	Journal Of Bone And Joint Surgery-American Volume	00219355	4.309
4706	Journal Of Bone And Joint Surgery-British Volume	0301620X	2.801
4707	Journal Of Bone And Mineral Metabolism	09148779	2.114
4708	Journal Of Bone And Mineral Research	08840431	6.589
4709	Jornal Brasileiro de Pneumologia	18063713	1.268
4710	Journal of the Brazilian Society of Mechanical Sciences and Engineering	16785878	0.239
4711	Journal Of The Brazilian Chemical Society	01035053	1.253
4712	Journal of Breast Cancer	17386756	1.317
4713	Journal of Breath Research	17527155	3.59
4714	Journal Of Bridge Engineering	10840702	0.927
4715	Journal Of Bryology	03736687	1.225
4716	Journal of Building Performance Simulation	19401493	2.043
4717	Journal Of Building Physics	17442591	1.027
4718	Journal of BUON	11070625	0.706
4719	Journal Of Burn Care & Research	1559047X	1.55
4720	Journal Of Business & Economic Statistics	07350015	2.319
4721	Journal of Cachexia Sarcopenia and Muscle	21905991	7.413
4722	Journal Of Camel Practice And Research	09716777	0.083
4723	Journal Of The Canadian Dental Association	14882159	0.598
4724	Journal Of Canadian Petroleum Technology	00219487	0.617
4725	Journal Of Cancer Education	08858195	1.054
4726	Journal Of Cancer Research And Clinical Oncology	01715216	3.009
4727	Journal of Cancer Research and Therapeutics	09731482	0.949
4728	Journal of Cancer Survivorship-Research and Practice	19322259	3.292
4729	Journal of Cancer	18379664	2.639
4730	Journal Of Carbohydrate Chemistry	07328303	1.183
4731	Journal Of Cardiac Failure	10719164	3.065
4732	Journal Of Cardiac Surgery	08860440	0.888
4733	Journal of Cardiology	09145087	2.566
4734	Journal of Cardiopulmonary Rehabilitation and Prevention	19327501	1.679
4735	Journal Of Cardiothoracic And Vascular Anesthesia	10530770	1.482
4736	Journal of Cardiothoracic Surgery	17498090	1.018
4737	Journal of Cardiovascular Computed Tomography	19345925	4.506
4738	Journal Of Cardiovascular Electrophysiology	10453873	2.881
4739	Journal Of Cardiovascular Magnetic Resonance	10976647	5.112
4740	Journal of Cardiovascular Medicine	15582027	1.407
4741	Journal Of Cardiovascular Nursing	08894655	1.809
4742	Journal Of Cardiovascular Pharmacology And Therapeutics	10742484	3.072
4743	Journal Of Cardiovascular Pharmacology	01602446	2.111
