8430	Cuadernos Geograficos	02105462	5
8431	Veterinary Clinics of North America. Equine Practice	15584224	18
8432	Journal of Clinical and Experimental Dentistry	19895488	3
8433	Eastern European Economics	00128775	10
8434	Grasas y Aceites	00173495	16
8435	Bulletin De La Societe Geologique De France	00379409	13
8436	Geotextiles and Geomembranes	02661144	28
8437	Nature Nanotechnology	17483395	136
8438	Sultan Qaboos University Medical Journal	20750528	10
8439	Australian Journal of Teacher Education	03135373	16
8440	Diseases of Aquatic Organisms	01775103	26
8441	Legislative Studies Quarterly	03629805	18
8442	Contemporary Family Therapy	15733335	13
8443	Global Health Action	16549880	24
8444	Journal of Modern Applied Statistical Methods	15389472	5
8445	Frontiers in Aging Neuroscience	16634365	25
8446	Legal History Review	15718190	2
8447	Feminist Review	14664380	11
8448	International Journal of Conservation Science	20678223	5
8449	Psychology And Psychotherapy-Theory Research And Practice	14760835	21
8450	Reviews in Fisheries Science	10641262	21
8451	Current Opinion in Cardiology	15317080	32
8452	Greek, Roman and Byzantine Studies	00173916	6
8453	Obstetrics and Gynecology Clinics of North America	08898545	23
8454	Journal of Regional Science	14679787	32
8455	Journal of Quantitative Criminology	15737799	24
8456	International Journal of Osteopathic Medicine	17460689	10
8457	Russian Journal of Plant Physiology	16083407	16
8458	Acta Medica Mediterranea	03936384	4
8459	Plasmonics	15571955	23
8460	Yi chuan = Hereditas / Zhongguo yi chuan xue hui bian ji.	02539772	7
8461	Primary Care Respiratory Journal	14751534	26
8462	Phytotherapie	17652847	4
8463	Estudios Eclesiasticos	02101610	1
8464	Faraday Discussions	13645498	37
8465	Journal of Pharmaceutical Sciences	00223549	55
8466	International Journal of Phytoremediation	15497879	18
8467	International Journal of Software Engineering and Knowledge Engineering	02181940	12
8468	Journal of Economic Dynamics and Control	01651889	40
8469	Advances in Natural Sciences: Nanoscience and Nanotechnology		12
8470	Scientia Pharmaceutica	22180532	20
8471	Health Technology Assessment	13665278	44
8472	Archivos de Zootecnia	00040592	8
8473	Weed Technology	15502740	20
8474	Stroke Research and Treatment	20908105	15
8475	Law and Policy	14679930	9
8476	Journal of Clinical and Experimental Hepatology	09736883	6
8477	Preservation	10909931	14
8478	Acta Physiologica	17481716	40
8479	Illinois Journal of Mathematics	00192082	13
8480	Boletin de Malariologia y Salud Ambiental	16904648	7
8481	Moscow University Geology Bulletin	19348436	4
8482	American Journal of Psychoanalysis	15736741	13
8483	Poetics	0304422X	22
8484	R Journal	20734859	18
8485	Pedobiologia	00314056	21
8486	Journal of Social Policy	14697823	23
8487	Indian Journal of Surgery	00195650	9
8488	Massachusetts Review	00254878	2
8489	Journal of the Faculty of Agriculture, Kyushu University	00236152	7
8490	Journal of Psychosocial Oncology	15407586	15
8491	Zeitschrift fur Padagogische Psychologie	10100652	16
8492	Clinical and Experimental Gastroenterology	11787023	11
8493	Journal of the Saudi Heart Association	13199218	4
8494	Wochenblatt Fur Papierfabrikation	00437131	1
8495	Revue d''Epidemiologie et de Sante Publique	03987620	11
8496	Current Opinion in Gastroenterology	15317056	41
8497	Trends in Organized Crime	10844791	11
8498	Aquatic Mammals	19967292	11
8499	Mathematics and Computers in Simulation	03784754	26
8500	Pacific Journalism Review	10239499	6
8501	Management Decision	00251747	40
8502	Behaviour Research and Therapy	00057967	52
8503	Publius	00485950	18
8504	Influenza and other Respiratory Viruses	17502659	26
8505	Health Sociology Review	14461242	14
8506	Social Movement Studies	14742837	15
8507	Tissue Engineering - Part B: Reviews	19373368	45
8508	IEEE Computational Intelligence Magazine	1556603X	27
8509	Mineral Processing and Extractive Metallurgy Review	15477401	8
8510	International Journal on Artificial Intelligence Tools	02182130	11
8511	Senses and Society	17458935	9
8512	Studies in Theatre and Performance	14682761	3
8513	Bioremediation Journal	10889868	21
8514	Journal of Plant Sciences	18164951	21
8515	Oil and Gas Science and Technology	12944475	21
8516	IEEE Intelligent Transportation Systems Magazine	19391390	13
8517	Annals Of Tropical Medicine And Parasitology	00034983	19
8518	Arthropod Structure & Development	14678039	19
8519	Journal of Wildlife Management	0022541X	32
8520	Southern Economic Journal	00384038	20
8521	Applied Stochastic Models in Business and Industry	15264025	16
8522	Journal of Materials Science	15734803	45
8523	American Journal of Health Promotion	08901171	24
8524	Indian Journal of Medical Microbiology	19983646	21
8525	Small GTPases	21541256	14
8526	Sante (Montrouge, France)	11575999	6
8527	Journal of Medical Sciences	10114564	27
8528	Journal of Molecular Recognition	10991352	26
8529	European Review of History/Revue Europeenne d''Histoire	14698293	5
8530	Cuaternario y Geomorfologia	02141744	3
8531	Journal of ECT	15334112	21
8532	Critica Letteraria	20352638	1
8533	Familial Cancer	13899600	22
8534	Journal of the National Science Foundation of Sri Lanka	13914588	6
8535	Museum Management and Curatorship	18729185	11
8536	Urban Policy and Research	14767244	15
8537	Publishing Research Quarterly	19364792	10
8538	IET Power Electronics	17554543	26
8539	Radiographics	02715333	52
8540	Acta Haematologica Polonica	00015814	2
8541	Proceedings Of The National Academy Of Sciences India Section A-Physical Sciences	03698203	6
8542	Positif	00484911	2
8543	Tetrahedron	00404020	58
8544	Plant Pathology	13653059	36
8545	Education et Societes	17821428	7
8546	Revista Romana de Materiale-Romanian Journal of Materials	15833186	5
8547	European Journal of Information Systems	14769344	33
8548	Accounting History	17493374	10
8549	Koedoe	00756458	10
8550	Journal Of Hydraulic Research	00221686	21
8551	Current Problems in Cancer	01470272	10
8552	Medicine	03045412	329
8553	Journal of Herpetology	00221511	15
8554	Analysis in Theory and Applications	16724070	7
8555	Indian Journal of Gender Studies	09715215	5
8556	Urology Annals	09747834	10
8557	Journal of International Economics	00221996	58
8558	British Journal of Aesthetics	14682842	9
8559	Experimental and Therapeutic Medicine	17921015	14
8560	Japanese Journal of Ophthalmology	00215155	20
8561	City	14703629	21
8562	Journal of Human Development and Capabilities	19452837	17
8563	Pollution Atmospherique	00323632	4
8564	Ingenieria e Investigacion	22488723	6
8565	Sexuality and Disability	15736717	13
8566	International Immunology	14602377	34
8567	Geology	00917613	52
8568	Journal of the Geological Society of India	00167622	14
8569	Mnemosyne	1568525X	4
8570	Journal of Public Economics	00472727	56
8571	Revista de Investigacion Clinica	00348376	10
8572	Historia Mathematica	1090249X	6
8573	Indonesian Journal of Chemistry	14119420	4
8574	Landscape and Urban Planning	01692046	44
8575	Esprit Createur	19310234	2
8576	Seminars in Hematology	00371963	30
8577	Developmental Dynamics	10970177	37
8578	Frontiers in Pharmacology	16639812	25
8579	ASHRAE Transactions	00012505	13
8580	Acta Scientiarum-Agronomy	18078621	12
8581	Print Quarterly	02658305	1
8582	Journal of Physics and Chemistry of Solids	00223697	30
8583	Journal of Integrative Environmental Sciences	19438168	11
8584	Australasian Journal on Ageing	17416612	16
8585	Computers in Libraries	10417915	12
8586	Journal of Aging and Physical Activity	1543267X	22
8587	RUSI Journal	17440378	11
8588	Acta Biologica Cracoviensia Series Botanica	00015296	11
8589	Circulation: Cardiovascular Quality and Outcomes	19417713	48
8590	IETE Journal of Research		10
8591	Steel in Translation	09670912	4
8592	Yonsei Medical Journal	05135796	27
8593	Advances in High Energy Physics	16877357	18
8594	Asian Journal of Pharmaceutics	1998409X	16
8595	Journal of Language and Politics	15699862	8
8596	Preventive Veterinary Medicine	01675877	32
8597	Machine Learning	15730565	73
8598	Journal of Cataract and Refractive Surgery	18734502	2
8599	Visual Studies	14725878	17
8600	The Scientific World Journal	1537744X	35
8601	Frequenz	00161136	9
8602	Langages	0458726X	7
8603	Musik und Kirche	00274771	1
8604	Cambridge Quarterly of Healthcare Ethics	14692147	11
8605	BMC Medical Ethics	14726939	17
8606	Coronary Artery Disease	09546928	21
8607	Kybernetika	00235954	13
8608	Jixie Gongcheng Xuebao/Chinese Journal of Mechanical Engineering	05776686	11
8609	Journal of UOEH	0387821X	6
8610	Evidence-Based Communication Assessment and Intervention	17489547	5
8611	International Journal of Mathematics	0129167X	16
8612	Organic Process Research & Development	10836160	36
8613	Quarterly Journal of Speech	00335630	12
8614	Journal of Psychoactive Drugs	02791072	21
8615	Central European Journal of Urology	20804806	4
8616	Kathmandu University Medical Journal	18122078	12
8617	Food Technology and Biotechnology	13309862	17
8618	International Journal of RF and Microwave Computer-Aided Engineering	1099047X	12
8619	Contemporary Economic Policy	14657287	16
8620	Chest	00123692	93
8621	Journal of Biomechanics	00219290	52
8622	Quality & Quantity	00335177	23
8623	International Journal of Educational Management	0951354X	18
8624	Pesquisa Agropecuaria Brasileira	16783921	21
8625	Combustion, Explosion, and Shock Waves	15738345	11
8626	Comunicata Scientiae	21775133	5
8627	International Journal of Vegetable Science	19315279	6
8628	Transactions of the Institute of Metal Finishing	00202967	10
8629	Asia Pacific Management Review	10293132	5
8630	Transactions of the American Mathematical Society	10886850	39
8631	Bulletin of the Council for Research in Music Education	00109894	6
8632	Journal of Signal Processing Systems	19398018	23
8633	Indian journal of medical ethics		10
8634	International Conference on Systems, Signals, and Image Processing		11
8635	Journal of Mathematical Biology	14321416	34
8636	Journal of Human Lactation	08903344	20
8637	Gineco Ro	18414435	2
8638	Current Cancer Drug Targets	15680096	37
8639	International Journal of Power Electronics and Drive Systems	20888694	4
8640	Teaching of Psychology	15328023	20
8641	Computers & Geosciences	00983004	37
8642	Reading Teacher	00340561	28
8643	Plant Breeding	14390523	21
8644	Journal of Emergency Nursing	15272966	17
8645	Theory and Research in Education	17413192	15
8646	F1000Research	20461402	5
8647	Systematic Biology	1076836X	56
8648	Nutrition Today	15389839	10
8649	Philosophy and Phenomenological Research	19331592	23
8650	International Journal of Electrical Engineering Education	00207209	7
8651	Communications	16134087	110
8652	Liver Transplantation	15276473	47
8653	Ethnohistory	15275477	6
8654	Clinical Neurology	0009918X	32
8655	Revista Espanola de Financiacion y Contabilidad	02102412	7
8656	Diagnostic Cytopathology	87551039	23
8657	Neuroscience Letters	03043940	52
8658	Current Organic Chemistry	13852728	29
8659	Breast Cancer Research	1465542X	72
8660	Behavioral Neuroscience	07357044	34
8661	Journal of Infection	01634453	41
8662	Archives of Thermodynamics	12310956	7
8663	Technology and Health Care	09287329	14
8664	Aircraft Engineering and Aerospace Technology	17488842	10
8665	Journal of Consumer Health on the Internet	15398285	6
8666	Current Oncology	11980052	28
8667	Observatory	00297704	4
8668	Fusion Science and Technology	15361055	23
8669	Advances in Geosciences	16807359	15
8670	International Journal of Speleology	1827806X	15
8671	Transfer	10242589	58
8672	Family Practice Management	15311929	7
8673	European Physical Education Review	17412749	12
8674	Phytotherapie Europeenne	16286847	1
8675	Journal of International Financial Markets, Institutions and Money	10424431	27
8676	Journal of Biopharmaceutical Statistics	15205711	15
8677	Nordicom Review	14031108	10
8678	Acta Geodaetica et Geophysica Hungarica	12178977	9
8679	European Physical Journal E	1292895X	28
8680	Geography and Natural Resources	18753728	3
8681	Philosophical Transactions of the Royal Society A: Mathematical, Physical and Engineering Sciences	1364503X	57
8682	Publicationes Mathematicae-Debrecen	00333883	12
8683	Scandinavian Studies	00365637	4
8684	Physical Geography	02723646	33
8685	International Journal of Selection and Assessment	14682389	23
8686	Journal of Consumer Affairs	00220078	21
8687	International Journal of Disability, Development and Education	1465346X	12
8688	Parkinsons Disease	20908083	22
8689	Ekonomski Pregled	04247558	6
8690	International Journal of Biomedical Engineering and Technology	17526426	10
8691	Spectrochimica Acta Part A-Molecular And Biomolecular Spectroscopy	13861425	40
8692	Biomedicine	09702067	44
8693	Journal of Urban Regeneration and Renewal	17529646	8
8694	Europe''s Journal of Psychology	18410413	9
8695	Mitigation and Adaptation Strategies for Global Change	15731596	28
8696	Catalysis Letters	1572879X	36
8697	Journal of perioperative practice	17504589	10
8698	Journal of Research in International Education	14752409	10
8699	Perspectives on Psychological Science	17456924	59
8700	Applied Mathematics	10051031	54
8701	Spanish Journal of Psychology	19882904	21
8702	Insula	00204536	3
8703	Tissue and Cell	00408166	18
8704	Reproduction in Domestic Animals	14390531	28
8705	Demokratizatsiya	10746846	8
8706	Indian Journal of Traditional Knowledge	09751068	20
8707	Current Sports Medicine Reports	15378918	23
8708	Scandinavian Cardiovascular Journal	16512006	16
8709	Nutricion Hospitalaria	16995198	25
8710	Studies on Ethno-Medicine	09735070	9
8711	Mediterranean Journal of Nutrition and Metabolism	19737998	9
8712	Journal of Algebra	1090266X	25
8713	Performance Improvement Quarterly	19378327	10
8714	Toxicology Mechanisms and Methods	15376524	18
8715	Novum Testamentum	15685365	3
8716	Applied Biochemistry and Microbiology	16083024	15
8717	Occupational Therapy International	09667903	12
8718	Journal of Cystic Fibrosis	15691993	30
8719	Physics Procedia	18753892	20
8720	Foreign Policy	00157228	15
8721	American Journal of Science	00029599	26
8722	Molecular Biology Reports	15734978	40
8723	Journal of Cardiovascular Disease Research	09762833	14
8724	Communications in Statistics - Theory and Methods	1532415X	18
8725	Architect		2
8726	Information Systems Research	15265536	44
8727	New Mexico Historical Review	00286206	2
8728	Dansk Teologisk Tidsskrift	01053191	1
8729	Acta Myologica	11282460	13
8730	Gender Medicine	15508579	23
8731	Przeglad Wlokienniczy	17318645	3
8732	Revista Espanola de Salud Publica	11355727	15
8733	Veterinary Clinics Of North America-Equine Practice	07490739	18
8734	IBM Journal of Research and Development	00188646	23
8735	Nursing Science Quarterly	15527409	13
8736	Buffalo Bulletin	01256726	6
8737	Agroforestry Systems	15729680	23
8738	Entrepreneurship Theory and Practice	15406520	54
8739	Cement Wapno Beton	14258129	7
8740	Clinical Microbiology Reviews	10986618	66
8741	Advanced Emergency Nursing Journal	19314485	10
8742	Offshore Engineering	0305876X	2
8743	Forensic Science International-Genetics	18724973	32
8744	Analytical Cellular Pathology	22107185	18
8745	Partial Answers	15653668	4
8746	Journal of Morphology	03622525	18
8747	Polymer Degradation and Stability	01413910	48
8748	Beilstein Journal of Nanotechnology	21904286	18
8749	Chinese Physics Letters	17413540	28
8750	Palaeobiodiversity and Palaeoenvironments	18671608	10
8751	Informacios Tarsadalom	15878694	2
8752	Journal of Chemical Information and Modeling	1549960X	51
8753	Orthopaedic surgery	17577861	23
8754	Russian Journal Of Coordination Chemistry	10703284	10
8755	Topics in Geriatric Rehabilitation	15502414	8
8756	Science in Context	14740664	7
8757	Journal Of Physics-Condensed Matter	09538984	64
8758	Engineering, Construction and Architectural Management	1365232X	15
8759	Cytology and Genetics	00954527	8
8760	Reading Psychology	15210685	15
8761	Planning Theory	14730952	20
8762	Journal of Adolescence	10959254	40
8763	International Journal of Paediatric Dentistry	1365263X	25
8764	Journal of American College Health	07448481	29
8765	Applied Nursing Research	15328201	21
8766	International Journal of Computer Aided Engineering and Technology	17572665	8
8767	Augmentative and Alternative Communication	07434618	14
8768	American journal of disaster medicine	1932149X	10
8769	Molecular Genetics Microbiology and Virology	08914168	4
8770	Child Care in Practice	13575279	9
8771	Community Dentistry and Oral Epidemiology	16000528	29
8772	Proceedings of the Institution of Mechanical Engineers, Part J: Journal of Engineering Tribology	13506501	14
8773	Cliniques Mediterraneennes	17762790	4
8774	Journal of Veterinary Cardiology	18750834	15
8775	Reflective Practice	14623943	16
8776	International Journal of the History of Sport	09523367	10
8777	Revista de Filosofia: Aurora	19805934	2
8778	International Journal of Sports Science and Coaching	17479541	17
8779	Journal of Biological Chemistry	1083351X	114
8780	Global Economic Review	1226508X	9
8781	Journal of Neural Transmission		38
8782	Plasma Physics Reports	1063780X	12
8783	Eurosurveillance	15607917	67
8784	Journal of Environmental Hydrology	10583912	4
8785	Journal of Geographical Systems	14355949	16
8786	Antitrust Law Journal	00036056	16
8787	Acta medica academica		5
8788	Journal of the Royal Naval Medical Service	00359033	3
8789	Psychopharmacology and Biological Narcology	20705670	2
8790	Health and Quality of Life Outcomes	14777525	37
8791	Ieee Transactions On Ultrasonics Ferroelectrics And Frequency Control	08853010	35
8792	Journal of Cachexia Sarcopenia and Muscle	21905991	21
8793	Financial Management	00463892	30
8794	Journal of Perinatal Medicine	16193997	27
8795	Behaviour	1568539X	52
8796	Chemical and Biochemical Engineering Quarterly	03529568	11
8797	Molecular Pain	17448069	38
8798	Journal of Artificial Intelligence	19945450	36
8799	Hong Kong Physiotherapy Journal	10137025	5
8800	Palaeogeography, Palaeoclimatology, Palaeoecology	00310182	39
8801	Teachers College Record	14679620	35
8802	German Politics	09644008	15
8803	Kidney International	15231755	79
8804	UCLA Law Review	00415650	32
8805	Indian Journal of Critical Care Medicine	1998359X	14
8806	Clinical Neuropathology	07225091	15
8807	Asian and African Studies	00668281	11
8808	Comparative Critical Studies	17500109	4
8809	Zhongguo Dianji Gongcheng Xuebao/Proceedings of the Chinese Society of Electrical Engineering	02588013	14
8810	Journal of Tropical Medicine	16879694	47
8811	Comparative American Studies	17412676	3
8812	Artificial Intelligence in Medicine	09333657	28
8813	Texas Law Review	00404411	31
8814	IEEE Transactions on Circuits and Systems I: Regular Papers	15498328	47
8815	Central European History	00089389	4
8816	Oxford German Studies	17459214	4
8817	Advances in Geometry	16157168	11
8818	Textual Practice	14701308	7
8819	Electricity Journal	10406190	19
8820	Current Topics In Membranes	10635823	10
8821	Mundo Agrario	15155994	5
8822	Journal of Applied Spectroscopy	15738647	9
8823	Annals of Pure and Applied Logic	01680072	21
8824	Education Economics	14695782	14
8825	Indian Journal Of Chemistry Section B-Organic Chemistry Including Medicinal	03764699	18
8826	Andean Geology	07187106	13
8827	MELUS	0163755X	6
8828	Sophia	00381527	5
8829	Cultural Diversity and Ethnic Minority Psychology	10999809	27
8830	Proceedings of the Institution of Civil Engineers-Engineering Sustainabilit	14784629	12
8831	Physical Review Special Topics-Accelerators And Beams	10984402	33
8832	Contemporary South Asia	1469364X	9
8833	Transfusion Clinique et Biologique	12467820	12
8834	Applied Ecology and Environmental Research	17850037	11
8835	Sociologus	00380377	3
8836	Migration Letters	17418992	8
8837	Pediatric Emergency Care	15351815	22
8838	Personalized Medicine	17410541	29
8839	Soziale Welt	00386073	10
8840	American Archivist	03609081	11
8841	Francais Moderne	00159409	2
8842	Micro & Nano Letters	17500443	13
8843	Heron	00467316	2
8844	Archives Of Womens Mental Health	14341816	27
8845	Journal of Korean Academy of Nursing	20053673	16
8846	Grazer Philosophische Studien	01659227	6
8847	Neuroethics	18745504	17
8848	Paddy and Water Environment	16112504	17
8849	AI Magazine	07384602	22
8850	Mathematical Structures in Computer Science	14698072	20
8851	Evolution Psychiatrique	00143855	5
8852	Electromagnetics	1532527X	48
8853	Bulletin of the Russian Academy of Sciences: Physics	10628738	10
8854	Differential Equations and Dynamical Systems	09713514	8
8855	Revista Brasileira de Entomologia	18069665	15
8856	Practitioner	00326518	25
8857	Biofabrication	17585090	26
8858	American Journal of Perinatology	10988785	27
8859	Journal of the American College of Nutrition	15411087	32
8860	Visual Computer	14322315	20
8861	Keats-Shelley Journal	04534387	2
8862	National Institute Economic Review	17413036	16
8863	Youth Justice	14732254	10
8864	Endocrinology and Metabolism Clinics of North America	08898529	30
8865	Peace and Conflict	15327949	12
8866	Electrochemical and Solid-State Letters	10990062	38
8867	Information Retrieval	15737659	49
8868	Allergo Journal	09418849	4
8869	European Journal of Physics	01430807	19
8870	Transactions of the Indian Ceramic Society	0371750X	5
8871	Advanced Steel Construction	1816112X	10
8872	OMICS A Journal of Integrative Biology	15362310	26
8873	BMC Family Practice	14712296	30
8874	Espacio abierto		6
8875	Journal of Applied Analysis	14256908	6
8876	Journal of Microbiology	19763794	32
8877	Psychogeriatrics	14798301	36
8878	Developmental Neuroscience	14219859	30
8879	Electromagnetic Biology And Med	15368378	14
8880	Nursing & Health Sciences	14410745	20
8881	SAE International Journal of Passenger Cars - Electronic and Electrical Systems	19464622	9
8882	Journal of Paleolimnology	15730417	28
8883	International Journal of Engine Research	14680874	17
8884	Sensors	14248220	67
8885	Southeast Asian Journal of Tropical Medicine and Public Health	01251562	18
8886	Acta Ichthyologica et Piscatoria	17341515	9
8887	Transportation Research Record	03611981	36
8888	Eurasian Journal of Analytical Chemistry	13063057	10
8889	Evidence-based nursing	14689618	19
8890	Applied Entomology and Zoology	1347605X	15
8891	West Virginia Medical Journal	00433284	7
8892	Optics And Spectroscopy	0030400X	13
8893	Power Technology and Engineering	1570145X	3
8894	Romanian Journal of Physics	1221146X	12
8895	Long Range Planning	00246301	33
8896	Optimization Methods and Software	10556788	20
8897	Journal of Aerospace Computing, Information and Communication	15429423	12
8898	Optik	16181336	20
8899	Tissue Antigens	13990039	30
8900	Psychology and Psychotherapy: Theory, Research and Practice	14760835	21
8901	Proceedings of the Estonian Academy of Sciences	17366046	11
8902	Transport in Porous Media	15731634	34
8903	Tijdschrift voor Diergeneeskunde	00407453	8
8904	Forest Research	10011498	32
8905	Yakugaku Zasshi	00316903	13
8906	Polish Annals of Medicine	12308013	3
8907	European Journal of Cancer Care	13652354	24
8908	Silvae Genetica	00375349	8
8909	Indian Journal of Psychological Medicine	09751564	8
8910	Mediterranean Journal of Mathematics	16605454	11
8911	Journal of Banking Regulation	17502071	9
8912	European Physical Journal C	14346044	82
8913	Information Grammaticale	02229838	3
8914	Counselling Psychology Quarterly	14693674	12
8915	Novos Estudos CEBRAP	19805403	13
8916	BMC Musculoskeletal Disorders	14712474	39
8917	Journal for the Theory of Social Behaviour	14685914	17
8918	Utilitas	17416183	10
8919	Onomazein	07185758	6
8920	Nonlinear Dynamics and Systems Theory	15628353	9
8921	Library Quarterly	1549652X	15
8922	Glass Technology: European Journal of Glass Science and Technology Part A	17533554	8
8923	Journal of Sport and Tourism	14775085	4
8924	DOWNBEAT	00125768	2
8925	Producao	01036513	10
8926	Journal of Preventive Medicine and Hygiene	11212233	10
8927	Proceedings Of The National Academy Of Sciences India Section B-Biological Sciences	03698211	6
8928	Underwater Technology	17560543	7
8929	JSLS : Journal of the Society of Laparoendoscopic Surgeons / Society of Laparoendoscopic Surgeons	10868089	23
8930	Regional Science Inquiry	17915961	3
8931	World Academy of Science, Engineering and Technology	20103778	28
8932	Journal of Cancer Survivorship	19322267	27
8933	Oncology	08909091	205
8934	Anatomical Sciences Education	19359780	23
8935	Journal of Thermoplastic Composite Materials	08927057	13
8936	Journal of Cluster Science	15728862	12
8937	Journal of the Society of Architectural Historians	00379808	5
8938	Criminal Justice Matters	19346220	5
8939	Australian Journal of French Studies	00049468	2
8940	International Journal of Occupational Safety and Ergonomics	10803548	9
8941	Indian Journal of Heterocyclic Chemistry	09711627	6
8942	Human Immunology	01988859	38
8943	Sport, Ethics and Philosophy	1751133X	6
8944	Biotechnology & Biotechnological Equipment	13102818	13
8945	Acta Physico-Chimica Sinica	10006818	17
8946	Matematica nella Societa e nella Cultura	19727356	2
8947	Circulation-Cardiovascular Quality and Outcomes	19417705	48
8948	British Journal for the History of Science	1474001X	8
8949	GAIA	09405550	14
8950	Communications on Applied Nonlinear Analysis	1074133X	10
8951	Sport Psychologist	15432793	18
8952	Toronto Journal of Theology	08269831	3
8953	Hispania		9
8954	Algebras and Representation Theory	15729079	16
8955	Information Sciences	00200255	70
8956	Invertebrate Reproduction & Development	07924259	7
8957	Birth Defects Research Part B-Developmental And Reproductive Toxicology	15429733	19
8958	Power	00325929	100
8959	Stochastics and Dynamics	02194937	12
8960	Frontiers of Physics	20950470	15
8961	Italian Journal of Food Science	11201770	8
8962	Dose-Response	15593258	19
8963	Athletic Therapy Today	10787895	6
8964	Journal of Sports Sciences	1466447X	43
8965	Journal of Planning Education and Research	0739456X	20
8966	International Journal of Polymeric Materials	1563535X	17
8967	Dialectical Anthropology	15730786	8
8968	Microbes and Infection	12864579	40
8969	Social Anthropology	14698676	13
8970	Kinesiology	13311441	34
8971	Seikagaku. The Journal of Japanese Biochemical Society	00371017	3
8972	Scientific Online Letters on the Atmosphere	13496476	15
8973	Pediatric Clinics of North America	00313955	33
8974	Frontiers in Ecology and the Environment	15409309	56
8975	Journal of Physics A-Mathematical and Theoretical	17518113	52
8976	Diabetes-Metabolism Research And Reviews	15207560	41
8977	Statistics & Probability Letters	01677152	22
8978	Digestive Diseases	14219875	47
8979	Russian Geology and Geophysics	10687971	17
8980	International Journal of Electrical Engineering	18123031	7
8981	Acta Medica Portuguesa	0870399X	10
8982	Applied Computational Electromagnetics Society Journal	10544887	15
8983	Japanese Journal of Radiology	18671071	16
8984	Anales de Pediatria	16954033	14
8985	International Journal of Ad Hoc and Ubiquitous Computing	17438233	14
8986	IEEE Transactions on Systems, Man, and Cybernetics Part A:Systems and Humans.	10834427	40
8987	Japanese Studies	10371397	5
8988	International Journal of Corrosion	16879333	6
8989	Astrophysics and Space Sciences Transactions	18106536	11
8990	Emergency Medicine	00136654	52
8991	Cultura y Educacion	15784118	11
8992	Geriatrie et Psychologie Neuropsychiatrie du Vieillissement	21158789	5
8993	Pediatrics in Review	15263347	17
8994	Critical Public Health	14693682	17
8995	International Journal of Integrated Care	15684156	19
8996	Arquivos Brasileiros de Cardiologia	0066782X	23
8997	International Journal of Automation and Computing	14768186	16
8998	Journal of Web Librarianship	19322917	11
8999	Acta Mechanica et Automatica	18984088	7
9000	International Journal of Theoretical and Applied Finance	02190249	22
9001	Romanian Biotechnological Letters	12245984	12
9002	Management Accounting Research	10961224	26
9003	International Journal of Environment and Pollution	09574352	13
9004	Petroleum Science	19958226	25
9005	Teoria	11221259	20
9006	Advances in Theoretical and Mathematical Physics	10950761	28
9007	Panoeconomicus	1452595X	13
9008	Open Ophthalmology Journal	18743641	12
9009	Archivio Italiano di Urologia Andrologia	11243562	11
9010	Heart	13556037	117
9011	Screen	14602474	10
9012	Entomological News	0013872X	7
9013	Berichte uber Landwirtschaft	00059080	4
9014	Surface Investigation X-Ray, Synchrotron and Neutron Techniques	10274510	8
9015	Douleur et Analgesie	1011288X	4
9016	International Journal of Coal Preparation and Utilization	19392699	8
9017	Ethics	1539297X	70
9018	Journal of the Mechanics and Physics of Solids	00225096	38
9019	Transactions of the American Nuclear Society		9
9020	Notes	1534150X	34
9021	Intelligence and National Security	02684527	7
9022	Post-Communist Economies	14631377	12
9023	International Journal of Rheumatic Diseases	1756185X	20
9024	Psychiatry, Psychology and Law	13218719	9
9025	Western American Literature	00433462	4
9026	Chinese Journal of Physiology	03044920	14
9027	Hydrological Processes	10991085	45
9028	Environmental Protection Engineering	03248828	9
9029	Global Change Biology Bioenergy	17571693	36
9030	Analise Psicologica	08708231	10
9031	Mathematics of Operations Research	15265471	29
9032	Asian Perspective	02589184	10
9033	Journal of Loss and Trauma	15325032	14
9034	Sociology Compass	17519020	16
9035	Kaohsiung Journal of Medical Sciences	1607551X	17
9036	Pacific Science	15346188	12
9037	International Journal of Management and Enterprise Development	17418127	10
9038	Materials Science	01371339	136
9039	Children and Youth Services Review	01907409	36
9040	International Water Power and Dam Construction	0306400X	2
9041	Journal of Optoelectronics and Advanced Materials	14544164	12
9042	Medical Oncology	13570560	35
9043	Journal of Flood Risk Management	1753318X	18
9044	Catalysis Communications	15667367	45
9045	Biopreservation and Biobanking	19475543	10
9046	Ginecologia y Obstetricia de Mexico	03009041	7
9047	Physical Review Special Topics - Accelerators and Beams	10984402	33
9048	Israel Affairs	13537121	5
9049	Current Allergy and Asthma Reports	15346315	29
9050	Ecological Appplications	10510761	56
9051	Revue de Geriatrie	03977927	3
9052	Tropical Agriculture	00413216	6
9053	Italian Journal of Medicine	18779352	4
9054	Natur und Recht	14390515	5
9055	Journal of knee surgery, The	15388506	17
9056	Control Engineering	00108049	38
9057	Revista Brasileira de Oftalmologia	00347280	6
9058	Bundesgesundheitsblatt - Gesundheitsforschung - Gesundheitsschutz	14371588	19
9059	European Journal of Plastic Surgery	14350130	8
9060	Computer-Aided Design and Applications	16864360	11
9061	American Journal of Human Genetics	15376605	88
9062	Western Journal of Communication	10570314	15
9063	Journal of Intelligent Material Systems and Structures	1045389X	37
9064	Intangible Capital	16979818	10
9065	International Journal of Computational Intelligence and Applications	14690268	8
9066	South East Asia Research	0967828X	6
